session_swing,range_lead_hip_x,range_lead_hip_y,range_lead_hip_z,range_lead_shoulder_x,range_lead_shoulder_y,range_lead_shoulder_z,range_pelvis_x,range_pelvis_y,range_pelvis_z,range_rear_hip_x,range_rear_hip_y,range_rear_hip_z,range_rear_shoulder_x,range_rear_shoulder_y,range_rear_shoulder_z,range_torso_x,range_torso_y,range_torso_z,range_torso_pelvis_x,range_torso_pelvis_y,range_torso_pelvis_z,max_lead_hip_y,max_lead_hip_z,max_lead_shoulder_x,max_lead_shoulder_y,max_lead_shoulder_z,max_pelvis_x,max_pelvis_y,max_pelvis_z,max_rear_hip_x,max_rear_hip_y,max_rear_hip_z,max_rear_shoulder_x,max_rear_shoulder_y,max_rear_shoulder_z,max_torso_x,max_torso_y,max_torso_z,max_torso_pelvis_x,max_torso_pelvis_y,max_torso_pelvis_z,max_rfx,min_rfx,max_rfy,min_rfy,max_rfz,min_rfz,max_lfx,min_lfx,max_lfy,min_lfy,max_lfz,min_lfz,range_rfx,range_rfy,range_rfz,range_lfx,range_lfy,range_lfz,bat_speed_mph_max_x
478_4,715.1347,668.5646999999999,904.5532000000001,725.2811,504.95349999999996,982.6139000000001,365.2167,339.4378,783.3468,744.3322000000001,379.66099999999994,486.5406,952.1707,595.5603,1504.2037,238.71779999999998,225.9212,941.8021,268.8047,547.1033,694.9139,279.5497,538.3159,221.7316,219.2429,720.0626,204.74,85.7358,727.3026,56.5419,81.5925,141.6393,603.1929,484.5616,1197.5427,102.356,201.3069,870.7659,175.5233,351.5386,475.3654,301.4671,-146.8464,236.2323,-213.7017,1025.4946,54.2696,75.6007,-824.2016,204.0001,-404.3743,2053.3259,-10.4307,448.3135,449.93399999999997,971.225,899.8023,608.3744,2063.7565999999997,71.5879
478_5,711.9376,475.7521,810.5636999999999,698.3149999999999,555.4992,874.9552,326.09180000000003,368.8986,863.4122,735.5169999999999,396.08459999999997,539.7005,1010.2185999999999,709.8554,1310.3066,213.68650000000002,230.3388,1018.0074000000001,268.9597,498.7376,719.2282,88.938,467.104,239.6018,242.5835,631.146,184.812,97.3841,725.1555,46.7247,96.1631,214.7309,602.0038,538.0411,1091.2382,79.9757,172.4493,888.9296,156.2242,324.724,475.9449,410.2406,-133.8699,233.8091,-191.8273,1213.6779,61.0364,76.5158,-797.9418,220.4199,-399.9781,2073.6628,-10.1812,544.1105,425.6364,1152.6415,874.4576,620.398,2083.844,72.5252
478_6,705.5899,549.1768,887.1014,726.0663999999999,547.1045,886.7566999999999,354.59860000000003,366.9076,886.3742,787.3867,295.8742,482.658,1295.1076,833.4679,1634.2934,276.40869999999995,246.3525,1068.8187,219.7672,571.2057,696.2028,118.4493,499.3712,188.3644,245.354,696.7773,199.4822,88.377,758.0028,54.5245,82.499,111.5534,467.8143,462.4727,1186.011,141.4809,208.0531,913.607,177.9988,355.9545,500.2289,486.8571,-153.069,246.8083,-193.7816,1266.8518,16.3951,161.6697,-896.267,273.8358,-367.0149,2178.2753,-8.3365,639.9261,440.5899,1250.4567,1057.9367,640.8507,2186.6117999999997,74.4849
478_7,664.8406,474.2592,930.4064999999999,717.9054000000001,475.9107,799.3152,343.5714,351.6503,824.0604,724.0705,355.7947,491.7946,872.0486,618.3218,1237.5957,267.4779,232.0622,1006.8584,266.702,515.9132,722.0181,76.6349,613.1447,170.4776,208.0143,539.3138,174.902,95.1805,742.8806,54.1096,104.8445,160.3587,537.4988,437.3883,1040.0544,101.4586,179.381,886.2868,187.6507,321.676,465.7829,412.5618,-133.8229,251.0983,-185.9382,1380.1823,64.867,94.0572,-775.6906,260.5911,-401.8189,1947.1793,-6.2519,546.3847000000001,437.0365,1315.3153,869.7478,662.41,1953.4312,69.9409
48_1,917.6024,437.25910000000005,918.1671,761.0295,388.7798,836.3643000000001,320.0849,294.6789,965.9947999999999,701.6399,458.9793,587.5175,948.3520000000001,730.1858,1764.3363,208.3913,220.0155,1129.3577,257.5633,238.4618,447.731,110.5348,255.9043,143.6083,81.537,627.4871,223.1028,148.8036,794.637,35.703,247.5628,206.9379,537.4917,462.138,1041.5453,93.2948,200.7826,915.2863,175.2108,204.6072,355.6447,320.0846,-143.3323,237.2663,-109.883,938.5522,38.237,150.4665,-565.4244,143.1148,-279.5029,1526.5874,-13.3247,463.41690000000006,347.1493,900.3152,715.8909,422.6177,1539.9120999999998,60.8149
48_2,879.3365000000001,497.7228,745.4193,878.7467,444.4036,893.7681,294.74620000000004,250.81240000000003,865.9047,608.7719,476.6989,613.7703,777.4774,667.2106,1687.1743000000001,278.58799999999997,244.9485,1002.664,251.9509,254.5077,393.3455,129.9978,231.0722,178.4827,92.2517,684.4717,174.3523,125.3131,748.9881,49.3222,203.0762,179.3731,413.794,467.4587,1249.2732,120.2217,197.1223,894.0276,129.6745,209.246,306.54880000000003,238.548,-205.2148,227.7374,-102.3509,926.4484,30.5956,220.2408,-541.6436,163.2177,-261.7836,1580.4875,-13.5749,443.76279999999997,330.0883,895.8528,761.8844,425.0013,1594.0624,74.0229
48_3,938.6261,465.0685,848.1352999999999,857.7214,453.58750000000003,864.1202000000001,336.5116,302.4572,965.3793999999999,759.5966999999999,505.0081,609.0566,949.7938999999999,744.7879,1395.0628000000002,255.201,225.3629,1058.9797,279.0337,270.4693,447.8496,135.5589,222.9658,173.6911,95.8847,690.3381,250.3949,146.6328,802.4594,55.0568,253.0027,186.5293,504.4865,490.6737,950.7371,117.6739,209.5254,943.8673,210.1284,215.9769,369.3387,141.008,-188.8047,236.3353,-131.5648,855.2838,46.7014,201.8201,-565.234,128.1894,-318.7711,1628.7873,-14.5602,329.8127,367.90009999999995,808.5824,767.0541000000001,446.9605,1643.3474999999999,73.4156
48_4,873.4558999999999,478.5298,977.4442,768.097,432.5789,819.0330999999999,284.2876,310.7878,906.0354,597.3771,488.1903,651.2909999999999,636.8592,533.9816000000001,1803.9025,210.3221,180.5373,1001.706,148.998,272.4753,450.9165,111.3924,238.7748,130.0523,126.313,636.8793,203.5657,149.6744,777.2488,39.0761,226.8502,212.6761,338.8719,431.5513,1267.4541,83.6075,151.8021,898.8337,88.6394,225.6554,404.5061,171.551,-196.983,225.3799,-110.3779,784.8591,42.0826,267.2927,-483.997,144.4781,-303.7314,1334.4344,-13.9399,368.534,335.7578,742.7765,751.2897,448.20950000000005,1348.3743000000002,69.3275
48_5,1004.0071,517.5871,965.7550000000001,725.4458999999999,1262.8687,933.981,332.5357,306.9382,865.4008000000001,644.4099,480.1413,750.903,982.5657,812.4814,1543.6261,176.8656,212.0213,1046.5787,349.0694,259.94759999999997,406.22310000000004,152.1767,169.478,168.3366,908.1788,710.77,212.8384,118.7721,730.7036,88.009,216.7029,228.5434,577.1784,491.4891,1012.3301,78.8516,184.7749,935.5721,205.0019,180.0093,324.7452,187.9465,-274.6968,253.4212,-108.6745,965.0676,41.3937,287.0074,-545.3766,178.4417,-299.7462,1589.0878,-15.3877,462.64329999999995,362.09569999999997,923.6739,832.384,478.1879,1604.4755,68.8375
490_1,737.1996,522.2916,521.1508,968.777,587.785,1130.0898,360.5008,405.2732,880.6504,751.6263,354.3808,513.8993,944.6116999999999,614.8394000000001,2140.7822,317.1074,238.68380000000002,920.8166,364.75419999999997,563.9119,748.8759,121.3811,198.5385,285.9254,355.4047,187.5303,236.2995,144.2722,692.6094,162.564,195.8676,102.2337,473.8846,161.4624,641.135,94.3019,111.8867,861.5038,179.2319,435.5533,457.2083,273.9937,-245.1243,168.8427,-93.0398,1135.3514,-48.7099,21.0018,-613.6334,181.7246,-349.1422,1373.0471,-10.6874,519.1179999999999,261.8825,1184.0613,634.6352,530.8668,1383.7345,68.4666
490_2,755.7024,507.0326,577.3475,1000.1726,616.217,1106.7577000000001,361.00509999999997,405.1213,815.5889,820.3418,286.72450000000003,574.4047,909.2687000000001,745.8051,2140.7491,315.4993,213.86950000000002,1008.8606,277.9223,569.2034,721.8288,65.1816,215.5392,251.105,392.61,213.4911,269.8368,148.9121,733.1368,201.0408,115.4442,160.4556,439.2647,233.3161,556.3612,143.806,154.4205,951.4099,145.5095,418.3148,467.5872,222.57,-319.2621,196.3641,-93.3089,1171.9123,-71.763,22.5008,-636.9983,219.5977,-310.3164,1391.5872,-10.9822,541.8321,289.673,1243.6752999999999,659.4991,529.9141,1402.5693999999999,68.2517
490_3,791.9153,502.012,611.8357,659.7706,701.7251,1256.0892,355.0209,395.73299999999995,860.6216,716.0849,338.9199,455.36440000000005,1166.8985,856.4155999999999,1915.0489,283.2514,205.6566,1009.787,356.8784,525.5219,740.6673000000001,142.9232,254.3309,193.4191,466.9196,292.5475,262.655,144.4722,726.1417,119.726,169.5556,140.044,687.0397,320.4693,369.7265,108.2072,131.8408,953.3736,199.4687,434.8967,382.9814,207.7192,-236.9656,191.9361,-81.5428,1207.1844,-53.1544,24.0023,-693.7408,182.1031,-428.8038,1377.2635,-10.1054,444.6848,273.4789,1260.3388,717.7431,610.9069000000001,1387.3689,66.1493
490_4,669.715,551.1609,945.6434999999999,793.9811,812.1094,1180.2179,353.6418,446.7919,807.6277,685.4413,288.5989,798.3731,993.5772999999999,649.8315,2359.2081,311.1297,215.69230000000002,998.0962000000001,277.5693,594.6891,824.938,102.2545,434.4224,172.2557,451.4215,172.4703,240.2679,177.976,713.8037,118.7276,113.1064,211.8203,481.3203,178.0081,476.8877,108.1348,145.8523,930.7118,131.8005,411.4964,478.6525,352.8085,-211.5371,195.9626,-115.3164,1166.7464,-87.299,25.3835,-716.2415,233.108,-314.334,1413.1543,-4.8921,564.3456,311.279,1254.0454,741.625,547.442,1418.0464,68.1547
490_5,764.2455,473.2094,654.7796000000001,926.9355,717.6905,1246.8980000000001,378.9279,415.1693,794.9597,763.3532,360.64110000000005,747.8237,821.7297,696.219,1889.9496000000001,299.5489,230.71179999999998,1107.6413,284.5654,598.9508000000001,794.9343,59.62,285.3767,235.4088,448.4123,222.4035,280.7576,137.7649,703.8694,176.7353,129.4165,112.5054,390.2102,229.5525,413.652,116.4274,158.7423,936.5885,157.5935,445.9673,451.8644,287.5676,-242.8418,199.6783,-126.383,1192.9359,-76.1471,22.2083,-747.1707,213.5259,-322.355,1472.7758,-11.9776,530.4094,326.0613,1269.0829999999999,769.379,535.8809,1484.7533999999998,67.8997
490_6,748.4415,531.6653,916.4738,1016.0801,684.1245,1065.6181,342.2031,418.0232,786.6355,768.9383,278.99580000000003,807.4808,812.6309,627.4735000000001,2653.9431,344.1157,228.1365,1091.0630999999998,285.8309,629.0923,821.5002999999999,94.4678,321.7364,245.15,424.9075,149.5029,266.0552,139.7275,703.8675,178.928,122.1868,134.8159,378.7095,216.2663,1042.6575,153.9345,127.6713,901.1999,170.519,450.1114,494.5419,247.1181,-256.0885,182.7922,-108.455,1153.6326,-58.1106,25.5367,-651.9422,216.4601,-347.8528,1350.7763,-15.5577,503.2066,291.2472,1211.7432,677.4789,564.3129,1366.334,68.0046
490_7,787.2651000000001,456.1884,662.9673,785.5781999999999,730.6650999999999,1152.2631999999999,335.5043,433.0458,794.3741,796.8556,293.3009,649.5811,1036.9312,636.0024000000001,2184.5981,316.9407,205.384,1120.1665,312.69640000000004,541.4648,874.2931000000001,53.6317,248.0458,218.8295,440.101,226.0515,263.1598,155.2251,702.7653,208.1618,129.7312,139.7002,535.6956,184.637,510.2646,126.2948,136.6777,928.1047,168.1926,437.4131,529.2856,238.5481,-264.0972,200.8685,-82.1119,1178.3806,-71.3334,24.2699,-691.7987,231.246,-352.8859,1430.5179,-13.2062,502.6453,282.98040000000003,1249.714,716.0686000000001,584.1319,1443.7241000000001,68.0372
490_8,810.2968000000001,505.3154,588.3029,877.0432999999999,604.9719,1092.6778,350.4065,427.7904,764.4854,695.8388,338.2115,1018.7354,952.5703000000001,696.1854,2149.0352,300.5118,315.00739999999996,1028.6271000000002,299.6355,608.1546,794.3326999999999,98.1098,176.6047,237.8991,400.6898,135.5694,279.3546,142.9086,697.6074,95.9354,142.3368,220.7812,451.9777,168.0281,580.9878,121.4144,211.8594,958.0238,160.3295,451.7971,486.5988,228.4188,-293.7479,189.4939,-76.9718,1176.2511,-83.2161,23.393,-733.1806,195.1163,-332.1302,1488.8825,-13.9155,522.1667,266.46569999999997,1259.4672,756.5736,527.2465,1502.798,67.8641
492_1,800.9839000000001,510.4213,640.904,1118.2615,528.5024,1538.2240000000002,414.0224,536.222,817.2216999999999,711.44,394.8308,302.57439999999997,776.7307,538.4509,1605.4923,240.9006,167.43849999999998,921.0079,309.75939999999997,520.5562,499.9027,63.8656,387.3789,242.8251,154.2523,1005.0157,334.3208,183.6641,707.8774,78.6176,158.0061,134.4338,308.1878,439.2385,973.0456,129.5453,130.9955,875.0251,193.4629,436.7549,253.1154,142.506,-14.8072,211.151,-67.2131,740.6549,34.4502,23.4725,-678.9082,79.6289,-399.6587,1522.2514,-2.5311,157.3132,278.3641,706.2047,702.3806999999999,479.2876,1524.7825,65.8519
492_2,901.4684,543.1555,699.2472,1182.2597,902.7334,1601.4452999999999,513.8118,592.2598,866.5413,738.112,505.10630000000003,289.9353,1001.1614,568.9707000000001,1684.8696,256.86670000000004,192.67899999999997,1028.4483,312.9017,563.6808000000001,578.1609,88.8344,361.7266,404.8744,536.3506,1065.8401,318.2079,225.2855,764.4824,85.4131,193.7841,132.9158,426.5121,391.2592,1106.2095,114.9427,163.9756,930.4866,176.0731,434.9408,328.0729,163.9142,-33.6947,190.4802,-91.0744,726.1063,66.728,35.9885,-864.1117,188.6055,-446.3346,1692.7237,-10.8007,197.6089,281.5546,659.3783000000001,900.1002000000001,634.9401,1703.5244,66.0001
492_3,879.2729999999999,549.1611,747.9930999999999,1093.6218,528.7253,1522.4213,463.02779999999996,518.3114,814.6268,788.5831000000001,360.0308,291.2456,966.3185,498.46860000000004,1474.9121,237.1557,211.18529999999998,1020.1259,353.3327,502.3273,543.5986,73.7482,392.5583,241.2735,175.9782,985.7083,334.9421,146.1291,727.7811,114.7525,171.6838,119.6196,397.3347,371.4472,881.7513,122.7064,154.7051,910.0945,200.8894,412.6735,263.5025,159.626,10.8267,183.506,-89.4664,738.6067,130.0408,57.5192,-830.865,193.6916,-450.5348,1502.0749,-10.234,148.79930000000002,272.9724,608.5659,888.3842,644.2264,1512.3089,64.8018
492_4,889.3271,512.7455,619.5047,1039.7982,525.8936,1575.4056,463.2431,595.6635,838.2354,770.1558,436.537,279.6162,860.7304,460.1662,1684.7174,237.75740000000002,213.9591,999.7049,358.3929,590.8131000000001,555.3224,58.3861,290.5861,236.1358,155.9597,1008.3435,336.0212,206.5277,748.5612,94.9998,186.0407,91.8778,303.4317,395.8881,1065.0999,118.0888,156.0414,935.5354,205.1953,429.3086,291.0439,148.0124,-28.403,189.4914,-76.143,747.8129,48.7267,49.4076,-797.13,181.5625,-438.1658,1492.1085,-6.403,176.4154,265.6344,699.0862,846.5376,619.7283,1498.5115,67.2456
492_5,902.6691000000001,486.6902,627.5303,1187.4676,818.3141,1365.751,503.34450000000004,592.1813,779.3121,788.1443999999999,553.8299,327.4081,917.657,537.3289,1606.1064000000001,225.95069999999998,172.7996,945.2809,321.6533,620.7918999999999,632.8679,59.3532,328.5579,419.7552,507.1503,862.2443,333.4982,210.8201,723.1365,119.483,208.5235,122.8511,397.4664,376.5058,924.9892,108.2126,129.4261,875.7629,157.2619,448.8315,338.5837,140.6204,11.1635,206.6917,-77.5024,730.4419,113.5469,47.8572,-746.9839,130.2272,-463.8951,1397.1928,-5.0286,129.4569,284.1941,616.895,794.8411,594.1223,1402.2214000000001,66.1275
492_6,821.0087000000001,500.6722,680.4942,1201.3791999999999,478.45129999999995,1683.8789,422.7668,486.0772,873.5061,756.2888,376.0244,297.3953,802.7081000000001,576.5648,1523.5047,265.7088,155.9943,1005.2216999999999,361.97540000000004,547.232,538.3069,48.1472,309.2978,347.2242,117.8185,1028.5691,329.63,128.611,730.7225,63.5664,154.4756,97.7498,300.5059,423.5667,1027.0044,165.7123,130.9682,926.6763,235.8129,440.589,283.6712,124.6622,4.3435,218.7043,-77.5993,724.6045,216.7831,102.5512,-738.3398,90.299,-415.6992,1308.5572,-0.5522,120.31869999999999,296.30359999999996,507.82140000000004,840.891,505.9982,1309.1094,64.2752
492_7,874.4344000000001,463.0312,620.5361,999.8972000000001,546.1978,1453.6895,375.3887,487.89009999999996,766.1306999999999,673.2307000000001,390.0218,286.4848,920.8026,609.8868,1588.2163,205.2236,168.3749,971.0008,327.3517,490.46520000000004,474.7957,66.2702,388.325,233.6012,156.3953,909.9211,274.5374,164.3704,702.7283,39.6583,128.4947,117.6536,376.4484,460.5771,960.2026,121.6097,131.9953,928.0334,200.6869,412.0325,258.928,124.218,-26.1469,219.191,-71.3176,733.4643,36.13,16.5239,-583.3563,137.8442,-387.8708,1321.0759,-1.5279,150.3649,290.5086,697.3343,599.8802000000001,525.7149999999999,1322.6038,63.9486
492_8,848.1032,565.4512,735.509,1103.7401,717.6186,1788.9631,392.9802,526.5606,848.3395,737.6203,346.1216,282.2029,768.9493,564.4046000000001,1717.7698,262.2944,151.768,992.1196,322.4123,525.4158,558.1984,62.0852,357.4068,237.1517,245.0261,1140.0334,341.3647,127.5864,757.8243,60.0022,162.0791,80.2047,300.4676,405.3084,1007.3286,155.0678,122.0831,961.0119,208.8094,443.2546,299.1224,147.8219,6.8112,205.6978,-75.3979,727.4885,170.5103,23.4288,-744.6707,157.3529,-406.3205,1219.2941,-5.4783,141.01069999999999,281.0957,556.9782,768.0995,563.6734,1224.7724,64.6811
500_1,606.6871,700.7688,891.0835,953.4837,812.1478,1223.9983,419.07950000000005,524.3379,881.4104,794.3868,428.57050000000004,583.4667999999999,914.5703,559.2488000000001,1510.4636999999998,256.3382,195.8895,1105.8954999999999,371.51,396.78360000000004,449.61289999999997,238.9666,375.9988,308.7525,448.5841,1053.7156,319.7268,207.8372,721.4504,107.6599,169.5832,236.3927,367.8094,367.6739,1107.1127,195.0339,159.3049,1005.0224,192.2476,326.9508,223.0503,300.4891,-214.4612,211.6877,-73.2681,940.7241,-9.1974,74.3592,-911.8209,149.0782,-391.4478,1937.3594,-5.5708,514.9503,284.9558,949.9215,986.1801,540.526,1942.9302,71.3644
500_2,591.037,731.8659,901.405,970.2923,853.8563999999999,1585.0991,426.1021,497.94719999999995,846.913,796.6632999999999,794.2995,747.2882,984.0126,589.1428,1687.5647999999999,261.1978,267.55780000000004,1171.374,372.3361,395.7905,414.41049999999996,242.6829,300.8336,317.4951,447.3033,1304.7136,288.6617,195.5173,757.5774,85.0147,647.6156,141.9289,433.4633,361.8583,1312.5184,165.6813,199.7855,1011.447,187.0314,274.1239,203.7137,267.4703,-58.259,206.354,-83.163,922.67,126.1358,85.3531,-831.5358,216.0828,-311.0329,1559.8396,-3.2591,325.7293,289.517,796.5341999999999,916.8889,527.1157,1563.0987,73.7808
500_3,814.6533,693.0626,1230.3434,828.2893999999999,815.9607000000001,1634.7107,513.7900999999999,491.857,742.5057,651.813,477.7863,709.3081999999999,884.3794,598.9422,1274.7055,284.1527,216.70639999999997,1129.4664,402.1909,430.9967,383.49620000000004,219.8201,460.2861,311.489,474.9263,1304.8831,329.0497,193.4316,671.4536,80.12,93.1187,245.1162,395.0229,402.2638,927.5919,181.0922,139.3593,958.111,233.4674,313.7555,239.7373,235.6553,-239.5233,230.0518,-101.6607,929.0129,-30.5512,52.0035,-771.6758,173.7629,-278.185,1634.5538,-5.7188,475.1786,331.7125,959.5640999999999,823.6793,451.9479,1640.2726,72.4185
500_4,553.3755,634.7678,951.5072,919.3183,637.1592,1402.5961,424.1292,495.7156,867.476,778.9436,479.59569999999997,381.0444,1140.2275,526.2962,2060.174,326.92629999999997,234.6775,1213.9455,357.92269999999996,442.4968,492.9317,182.2535,340.8564,284.899,292.8771,1061.2881,324.5633,223.8849,718.1073,85.4693,204.7487,167.8759,584.9406,396.9184,1570.0149,194.942,168.0295,975.7883,212.5719,344.1172,285.1549,255.5747,-224.0255,211.8592,-98.5512,1050.9739,11.5065,66.4601,-873.8804,150.4088,-408.8355,1801.2335,-8.1365,479.6002,310.4104,1039.4674,940.3405,559.2443000000001,1809.3700000000001,70.3438
500_5,650.2501,703.5778,1006.3851999999999,803.6156,904.0186,1610.4186,478.129,583.4051,822.7284,768.6405,432.7538,613.5975,1018.6601000000001,556.6373,1471.7702,261.154,254.7215,1133.0186,384.03920000000005,478.17320000000007,456.90909999999997,196.4381,386.5781,293.7607,504.157,1361.7738,324.8389,243.6043,749.4338,60.8795,137.0251,241.4569,502.5659,374.4671,1159.6342,185.5448,182.3068,1036.2155,210.5208,310.4666,240.9501,223.0894,-203.7801,226.221,-100.0962,899.6127,-22.4626,121.2798,-847.9896,153.875,-277.8867,1630.4877,-2.9798,426.8695,326.3172,922.0753,969.2694,431.7617,1633.4675,74.544
500_6,585.4821,682.5496,1041.01,950.6605,991.6536,1800.3463000000002,400.7015,442.6179,789.353,760.7325999999999,430.20309999999995,453.54949999999997,1084.0677,553.1127,1606.3808,446.7115,342.0118,1177.0139,449.66589999999997,420.2357,480.7686,245.4651,356.5475,488.0775,616.4747,1171.0406,326.8835,177.122,719.4915,77.4706,149.6636,160.7531,540.9577,396.2905,1138.1223,244.1954,217.4098,1030.0038,250.1796,298.0215,254.515,204.5838,-245.0395,222.7416,-73.2964,925.7864,2.8527,85.5439,-895.5205,115.2971,-356.5543,2070.2002,-7.2425,449.6233,296.038,922.9336999999999,981.0644,471.8514,2077.4427,69.8728
500_7,735.6946,713.6481,1012.0220999999999,651.9431999999999,798.1510000000001,1306.7025999999998,427.8651,532.6995999999999,801.357,707.2248999999999,419.1785,601.2439999999999,874.3801,616.7968000000001,1368.9931,287.562,266.7221,1172.1646,314.3994,510.5629,397.4427,238.627,423.2811,196.7794,370.5897,1066.7051,281.1879,212.8825,721.5726,108.3965,85.9823,182.7822,358.7777,358.841,1039.1,180.0352,186.1824,991.8188,195.1423,334.1977,243.4901,224.1118,-197.7554,189.3315,-93.898,907.855,-21.4539,31.8436,-686.3766,222.0115,-315.1267,1586.9408,-7.8855,421.8672,283.22950000000003,929.3089,718.2202000000001,537.1382000000001,1594.8263000000002,71.3782
500_8,599.4096,685.9059,1123.0345,715.0759,956.5855,1619.3686,503.2514,478.6987,814.5274,828.4234,311.1802,536.2263,914.0824,517.6948,1813.1361000000002,344.9919,207.253,1066.5137,454.0411,359.6966,382.4482,231.7991,334.3886,221.8495,488.9352,1369.9393,356.3124,167.6189,721.4481,100.5225,116.5042,229.6609,468.2548,360.8555,1399.515,223.5991,156.0169,979.3513,274.7487,285.5852,175.4268,295.6144,-162.4074,286.074,-89.0342,915.8109,20.3552,101.8728,-813.5865,150.3787,-297.2022,1635.0118,-3.4773,458.0218,375.1082,895.4557,915.4593,447.58090000000004,1638.4891,73.6975
504_1,686.1976,593.8076000000001,526.6496999999999,663.1422,575.4671,1320.2375,507.20259999999996,404.8687,770.0759,811.5615,432.4307,559.5362,695.5826,982.6179,2081.8821,276.8624,205.25690000000003,1063.3499,424.6963,461.8108,655.3565,73.4568,298.817,215.4829,405.4367,392.7029,363.0483,185.9966,666.8572,83.8415,179.1081,182.0347,494.0278,247.5401,709.5219,174.339,139.9258,900.0181,234.0036,354.3535,410.5975,310.4309,-109.3116,195.4469,-73.3552,896.3318,-6.39,48.7889,-755.0383,177.8366,-314.9025,1854.4792,-3.4203,419.7425,268.8021,902.7218,803.8272000000001,492.7391,1857.8995,68.4291
